Date,Time,Direction,Contact,Phone,Content,Type
2025-07-27,06:37:50,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-27 06:37:40. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 4 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13392302608. ID de transaction externe : 998039781117099312. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-07-28,08:47:27,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de WILLY DISTRIBUTION MBARGA NDONGO ABDON ETIENNE (237675830646 ABDON ETIENNE MBARGA NDONGO) sur votre compte Mobile Money 2025-07-28 08:47:26. Message de l'expediteur:. Votre nouveau solde est de 504 FCFA. Frais: 0 XAF. Transaction ID: 13404988801. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-07-28,08:50:51,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-28 08:50:41. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 4 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13405021871. ID de transaction externe : 8510898118613377960. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-07-29,10:29:12,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de ZOULIATOU PAGUETNA (237679083580 ) sur votre compte Mobile Money 2025-07-29 10:29:10. Message de l'expediteur:. Votre nouveau solde est de 504 FCFA. Frais: 0 XAF. Transaction ID: 13418044647. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-07-29,10:35:32,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-29 10:35:27. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 4 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13418115355. ID de transaction externe : 5663286387784205360. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-07-29,11:37:33,Received,MobileMoney,MobileMoney,Vous avez recu 1000 XAF de NIQUITA NGWAMULAH SIRI (237654921123) sur votre compte mobile money à 2025-07-29 11:37:32. Message de l'expéditeur: Uu. Votre nouveau solde: 1004 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13418856443.,SMS
2025-07-30,03:40:41,Received,MobileMoney,MobileMoney,"Une transaction de 200 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-30 03:40:38. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 804 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13426965506. ID de transaction externe : 7461934961865644491. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-07-30,18:01:56,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-30 18:01:55. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 304 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13434787484. ID de transaction externe : 6589611660130026325. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-07-31,03:08:27,Received,MobileMoney,MobileMoney,"Une transaction de 200 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-31 03:08:17. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 104 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13438371445. ID de transaction externe : 6491917450850374796. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-01,09:21:43,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de WILLY DISTRIBUTION KAMBOU EDITH (237683683015 EDITH KAMBOU) sur votre compte Mobile Money 2025-08-01 09:21:43. Message de l'expediteur:. Votre nouveau solde est de 604 FCFA. Frais: 0 XAF. Transaction ID: 13451717680. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-01,09:25:30,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-01 09:25:25. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 104 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13451759267. ID de transaction externe : 7453244561890936735. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-02,00:26:01,Received,MobileMoney,MobileMoney,"Hello, the transaction with amount 500 XAF for MTNC BUNDLES_FORFAITS   (MTN_Bundles) with message:  failed at 2025-08-02 00:25:59 .Please check your balance or contact system admin for the cause. Financial Transaction Id: 13418109245. External Transaction Id: 142652705078105145.",SMS
2025-08-02,17:52:07,Received,MobileMoney,MobileMoney,Solde Courant: 104 FCFA ; Solde disponible: 104 FCFA ; Solde Credit de communication: 1 FCFA; Cadeau MTN MoMo: 0.,SMS
2025-08-02,17:52:48,Received,MobileMoney,MobileMoney,"Une transaction de 99 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-02 17:52:42. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13469419970. ID de transaction externe : 7408845503157388762. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-03,13:01:14,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de ANICETTE TEDONGMO (237670886954 ANICETTE TEDONGMO EPSE FOUOMATIO) sur votre compte Mobile Money 2025-08-03 13:01:12. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13477279204. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-03,13:01:36,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-03 13:01:33. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13477280197. ID de transaction externe : 3124975951844118892. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-05,00:18:56,Received,MobileMoney,MobileMoney,"Hello, the transaction with amount 500 XAF for MTNC BUNDLES_FORFAITS   (MTN_Bundles) with message:  failed at 2025-08-05 00:18:54 .Please check your balance or contact system admin for the cause. Financial Transaction Id: 13451732917. External Transaction Id: 7195083484463214311.",SMS
2025-08-05,11:43:55,Received,MobileMoney,MobileMoney,Vous avez recu 500 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-08-05 11:43:55. Message de l'expéditeur: 1. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13499200823.,SMS
2025-08-05,11:45:50,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-05 11:45:46. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13499219894. ID de transaction externe : 826628323123459812. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-06,20:33:19,Received,MobileMoney,MobileMoney,"Hello, the transaction with amount 300 XAF for Credix Collection  (n.djoumessi@credixcm.com) with message:  failed at 2025-08-06 20:15:19 .Please check your balance or contact system admin for the cause. Financial Transaction Id: 13516921264. External Transaction Id: 202508062015090731SM73029363.",SMS
2025-08-06,20:33:44,Received,MobileMoney,MobileMoney,Vous avez recu 700 XAF de PHANNEL NWAFOR NGWAMULAH (237675413579) sur votre compte mobile money à 2025-08-06 20:33:19. Message de l'expéditeur: q. Votre nouveau solde: 705 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13517156983.,SMS
2025-08-06,20:35:35,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-06 20:35:34. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 205 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13517181513. ID de transaction externe : 7134566975902136667. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-07,01:09:33,Received,MobileMoney,MobileMoney,"Une transaction de 200 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-07 01:09:25. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13518581680. ID de transaction externe : 427881278591279941. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-08,10:05:11,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de WILLY DISTRIBUTION KAMBOU EDITH (237683683015 EDITH KAMBOU) sur votre compte Mobile Money 2025-08-08 10:05:10. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13532184671. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-08,10:06:01,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-08 10:05:55. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13532190084. ID de transaction externe : 4983174529570253532. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-09,20:28:48,Received,MobileMoney,MobileMoney,Vous avez recu 500 XAF de PHANNEL NWAFOR NGWAMULAH (237675413579) sur votre compte mobile money à 2025-08-09 20:28:46. Message de l'expéditeur: q. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13551325974.,SMS
2025-08-11,04:32:19,Received,MobileMoney,MobileMoney,Vous avez recu 500 XAF de PHANNEL NWAFOR NGWAMULAH (237675413579) sur votre compte mobile money à 2025-08-11 04:32:15. Message de l'expéditeur: 1. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13563996685.,SMS
2025-08-11,04:33:17,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-11 04:33:16. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13563997561. ID de transaction externe : 4052191856386482956. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-12,15:37:28,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de NADINE MAGNOUPA THIO (237674984316 ELIE MBOU) sur votre compte Mobile Money 2025-08-12 15:37:27. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13581349914. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-12,15:38:52,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-12 15:38:47. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13581361516. ID de transaction externe : 378544130228735189. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-13,14:25:58,Received,MobileMoney,MobileMoney,"<#> Y'ello. Please enter the following code :3109 to complete your login. Be careful, do not share with anyone. RdbS6eMOXvx > N/RywfrtIZL> l+/DM+Y0kqw L9X0x07s5X9 +BQ+l2vBZvQ",SMS
2025-08-13,14:28:46,Received,MobileMoney,MobileMoney,Current balance: 17 FCFA ; Available balance: 17 FCFA ; Airtime  balance: 0 FCFA ; MTN MoMo Gift Balance: 0.,SMS
2025-08-13,14:31:38,Received,MobileMoney,MobileMoney,You have received 250 XAF from Refer_ Refer_NextGen (Refer_NextGen) on your mobile money account at 2025-08-13 14:31:36. Message from sender: . Your new balance:267 XAF. Financial Transaction Id: 13592589854.,SMS
2025-08-13,14:56:30,Received,MobileMoney,MobileMoney,<#>  Y'ello. Entrez le code suivant:7059 pour completer votre login. Soyez prudent. NE PARTAGEZ PAS ce code. RdbS6eMOXvx > N/RywfrtIZL> l+/DM+Y0kqw L9X0x07s5X9 +BQ+l2vBZvQ,SMS
2025-08-13,14:57:59,Received,MobileMoney,MobileMoney,<#>  Y'ello. Entrez le code suivant:9856 pour completer votre login. Soyez prudent. NE PARTAGEZ PAS ce code. RdbS6eMOXvx > N/RywfrtIZL> l+/DM+Y0kqw L9X0x07s5X9 +BQ+l2vBZvQ,SMS
2025-08-13,15:03:08,Received,MobileMoney,MobileMoney,<#>  Y'ello. Entrez le code suivant:8558 pour completer votre login. Soyez prudent. NE PARTAGEZ PAS ce code. RdbS6eMOXvx > N/RywfrtIZL> l+/DM+Y0kqw L9X0x07s5X9 +BQ+l2vBZvQ,SMS
2025-08-13,20:16:44,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de WILLY DISTRIBUTION KAMBOU EDITH (237683683015 EDITH KAMBOU) sur votre compte Mobile Money 2025-08-13 20:16:42. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13597175888. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-13,20:17:33,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-13 20:17:32. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13597184387. ID de transaction externe : 6013253123420421679. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-15,15:48:12,Received,MobileMoney,MobileMoney,Vous avez recu 500 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-08-15 15:47:36. Message de l'expéditeur: 1. Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13616816924.,SMS
2025-08-15,15:56:49,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-15 15:56:45. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13616921827. ID de transaction externe : 2349330218112528104. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-17,09:33:46,Received,MobileMoney,MobileMoney,Solde Courant: 5 FCFA ; Solde disponible: 5 FCFA ; Solde Credit de communication: 1 FCFA; Cadeau MTN MoMo: 0.,SMS
2025-08-17,20:01:25,Received,MobileMoney,MobileMoney,Solde Courant: 5 FCFA ; Solde disponible: 5 FCFA ; Solde Credit de communication: 1 FCFA; Cadeau MTN MoMo: 0.,SMS
2025-08-17,20:06:35,Received,MobileMoney,MobileMoney,Solde Courant: 5 FCFA ; Solde disponible: 5 FCFA ; Solde Credit de communication: 1 FCFA; Cadeau MTN MoMo: 0.,SMS
2025-08-18,00:55:26,Received,MobileMoney,MobileMoney,Solde Courant: 5 FCFA ; Solde disponible: 5 FCFA ; Solde Credit de communication: 1 FCFA; Cadeau MTN MoMo: 0.,SMS
2025-08-18,10:08:58,Received,MobileMoney,MobileMoney,"Vous avez recu 500 XAF de AIMEE CECILE ABANGBENOGO (237652171730 AIMEE CECILE ABANGBENOGO) sur votre compte Mobile Money 2025-08-18 10:08:57. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13648220510. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-18,10:10:16,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-18 10:10:10. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13648230543. ID de transaction externe : 5425624378286546710. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-18,20:43:27,Received,MobileMoney,MobileMoney,Vous avez recu 500 XAF de MARTINE THEOLORE OKOO MBALLA (237674302695) sur votre compte mobile money à 2025-08-18 20:43:26. Message de l'expéditeur: . Votre nouveau solde: 505 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13655733041.,SMS
2025-08-18,20:45:13,Received,MobileMoney,MobileMoney,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-18 20:45:09. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 5 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13655751112. ID de transaction externe : 7433599797002856163. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant.",SMS
2025-08-20,08:19:21,Received,MobileMoney,MobileMoney,Vous avez recu 500 XAF de CHARLOTTE CLAIRE KENMOGNE (237677618429 CHARLOTTE CLAIRE KENMOGNE) sur votre compte Mobile Money 2025-08-20 08:19:19. Message de l'expediteur:. Votre nouveau solde est de 505 FCFA. Frais: 0 XAF. Transaction ID: 13669794464. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,SMS
